,index,file_path,label,type,dataset,rank,suit,rank_num,brightness
4393,30,./data/train/queen of diamonds/035.jpg,queen of diamonds,queen,train,queen,diamonds,12,202.11023198341837
4394,30,./data/train/queen of diamonds/036.jpg,queen of diamonds,queen,train,queen,diamonds,12,172.60795998086735
4395,30,./data/train/queen of diamonds/037.jpg,queen of diamonds,queen,train,queen,diamonds,12,76.60528938137755
4396,30,./data/train/queen of diamonds/038.jpg,queen of diamonds,queen,train,queen,diamonds,12,184.8721301020408
4397,30,./data/train/queen of diamonds/039.jpg,queen of diamonds,queen,train,queen,diamonds,12,181.00906808035714
4398,30,./data/train/queen of diamonds/040.jpg,queen of diamonds,queen,train,queen,diamonds,12,168.89351482780611
4399,30,./data/train/queen of diamonds/041.jpg,queen of diamonds,queen,train,queen,diamonds,12,162.6670918367347
4400,30,./data/train/queen of diamonds/042.jpg,queen of diamonds,queen,train,queen,diamonds,12,172.58205117984693
4401,30,./data/train/queen of diamonds/043.jpg,queen of diamonds,queen,train,queen,diamonds,12,159.54097576530611
4402,30,./data/train/queen of diamonds/044.jpg,queen of diamonds,queen,train,queen,diamonds,12,205.8551100127551
4403,30,./data/train/queen of diamonds/045.jpg,queen of diamonds,queen,train,queen,diamonds,12,202.7146444515306
4404,30,./data/train/queen of diamonds/046.jpg,queen of diamonds,queen,train,queen,diamonds,12,158.57788584183675
4405,30,./data/train/queen of diamonds/047.jpg,queen of diamonds,queen,train,queen,diamonds,12,215.8850645727041
4406,30,./data/train/queen of diamonds/048.jpg,queen of diamonds,queen,train,queen,diamonds,12,190.0466159119898
4407,30,./data/train/queen of diamonds/049.jpg,queen of diamonds,queen,train,queen,diamonds,12,192.7506178252551
4408,30,./data/train/queen of diamonds/050.jpg,queen of diamonds,queen,train,queen,diamonds,12,150.33338647959184
4409,30,./data/train/queen of diamonds/051.jpg,queen of diamonds,queen,train,queen,diamonds,12,183.19349888392858
4410,30,./data/train/queen of diamonds/052.jpg,queen of diamonds,queen,train,queen,diamonds,12,185.00161431760205
4411,30,./data/train/queen of diamonds/053.jpg,queen of diamonds,queen,train,queen,diamonds,12,184.39504942602042
4412,30,./data/train/queen of diamonds/054.jpg,queen of diamonds,queen,train,queen,diamonds,12,191.15318080357142
4413,30,./data/train/queen of diamonds/055.jpg,queen of diamonds,queen,train,queen,diamonds,12,241.61603156887756
4414,30,./data/train/queen of diamonds/056.jpg,queen of diamonds,queen,train,queen,diamonds,12,173.06008848852042
4415,30,./data/train/queen of diamonds/057.jpg,queen of diamonds,queen,train,queen,diamonds,12,188.1813416772959
4416,30,./data/train/queen of diamonds/058.jpg,queen of diamonds,queen,train,queen,diamonds,12,122.93738042091837
4417,30,./data/train/queen of diamonds/059.jpg,queen of diamonds,queen,train,queen,diamonds,12,161.33057637117346
4418,30,./data/train/queen of diamonds/060.jpg,queen of diamonds,queen,train,queen,diamonds,12,116.60941485969387
4419,30,./data/train/queen of diamonds/061.jpg,queen of diamonds,queen,train,queen,diamonds,12,215.88821348852042
4420,30,./data/train/queen of diamonds/062.jpg,queen of diamonds,queen,train,queen,diamonds,12,202.77371651785714
4421,30,./data/train/queen of diamonds/063.jpg,queen of diamonds,queen,train,queen,diamonds,12,164.13833306760205
4422,30,./data/train/queen of diamonds/064.jpg,queen of diamonds,queen,train,queen,diamonds,12,202.21528220663265
4423,30,./data/train/queen of diamonds/065.jpg,queen of diamonds,queen,train,queen,diamonds,12,157.64038584183675
4424,30,./data/train/queen of diamonds/066.jpg,queen of diamonds,queen,train,queen,diamonds,12,178.07852359693877
4425,30,./data/train/queen of diamonds/067.jpg,queen of diamonds,queen,train,queen,diamonds,12,37.546755420918366
4426,30,./data/train/queen of diamonds/068.jpg,queen of diamonds,queen,train,queen,diamonds,12,217.1463249362245
4427,30,./data/train/queen of diamonds/069.jpg,queen of diamonds,queen,train,queen,diamonds,12,182.04145408163265
4428,30,./data/train/queen of diamonds/070.jpg,queen of diamonds,queen,train,queen,diamonds,12,197.50151466836735
4429,30,./data/train/queen of diamonds/071.jpg,queen of diamonds,queen,train,queen,diamonds,12,163.1406847895408
4430,30,./data/train/queen of diamonds/072.jpg,queen of diamonds,queen,train,queen,diamonds,12,185.94897959183675
4431,30,./data/train/queen of diamonds/073.jpg,queen of diamonds,queen,train,queen,diamonds,12,197.06281887755102
4432,30,./data/train/queen of diamonds/074.jpg,queen of diamonds,queen,train,queen,diamonds,12,166.1036152742347
4433,30,./data/train/queen of diamonds/075.jpg,queen of diamonds,queen,train,queen,diamonds,12,234.6025988520408
4434,30,./data/train/queen of diamonds/076.jpg,queen of diamonds,queen,train,queen,diamonds,12,213.2763073979592
4435,30,./data/train/queen of diamonds/077.jpg,queen of diamonds,queen,train,queen,diamonds,12,193.60154257015307
4436,30,./data/train/queen of diamonds/078.jpg,queen of diamonds,queen,train,queen,diamonds,12,203.86465640943877
4437,30,./data/train/queen of diamonds/079.jpg,queen of diamonds,queen,train,queen,diamonds,12,207.07443797831633
4438,30,./data/train/queen of diamonds/080.jpg,queen of diamonds,queen,train,queen,diamonds,12,184.2004544005102
4439,30,./data/train/queen of diamonds/081.jpg,queen of diamonds,queen,train,queen,diamonds,12,194.05209661989795
4440,30,./data/train/queen of diamonds/082.jpg,queen of diamonds,queen,train,queen,diamonds,12,189.10497050382654
4441,30,./data/train/queen of diamonds/083.jpg,queen of diamonds,queen,train,queen,diamonds,12,203.66336495535714
4442,30,./data/train/queen of diamonds/084.jpg,queen of diamonds,queen,train,queen,diamonds,12,66.62167171556122
4443,30,./data/train/queen of diamonds/085.jpg,queen of diamonds,queen,train,queen,diamonds,12,181.58029735331633
4444,30,./data/train/queen of diamonds/086.jpg,queen of diamonds,queen,train,queen,diamonds,12,197.8801817602041
4445,30,./data/train/queen of diamonds/087.jpg,queen of diamonds,queen,train,queen,diamonds,12,196.58051658163265
4446,30,./data/train/queen of diamonds/088.jpg,queen of diamonds,queen,train,queen,diamonds,12,215.5290377869898
4447,30,./data/train/queen of diamonds/089.jpg,queen of diamonds,queen,train,queen,diamonds,12,204.35487085459184
4448,30,./data/train/queen of diamonds/090.jpg,queen of diamonds,queen,train,queen,diamonds,12,215.99364237882654
4449,30,./data/train/queen of diamonds/091.jpg,queen of diamonds,queen,train,queen,diamonds,12,170.93122209821428
4450,30,./data/train/queen of diamonds/092.jpg,queen of diamonds,queen,train,queen,diamonds,12,191.67368861607142
4451,30,./data/train/queen of diamonds/093.jpg,queen of diamonds,queen,train,queen,diamonds,12,175.48871970663265
4452,30,./data/train/queen of diamonds/094.jpg,queen of diamonds,queen,train,queen,diamonds,12,171.00486288265307
4453,30,./data/train/queen of diamonds/095.jpg,queen of diamonds,queen,train,queen,diamonds,12,192.23533163265307
4454,30,./data/train/queen of diamonds/096.jpg,queen of diamonds,queen,train,queen,diamonds,12,215.44204400510205
4455,30,./data/train/queen of diamonds/097.jpg,queen of diamonds,queen,train,queen,diamonds,12,238.88879145408163
4456,30,./data/train/queen of diamonds/098.jpg,queen of diamonds,queen,train,queen,diamonds,12,197.26857461734693
4457,30,./data/train/queen of diamonds/099.jpg,queen of diamonds,queen,train,queen,diamonds,12,172.25392617984693
4458,30,./data/train/queen of diamonds/100.jpg,queen of diamonds,queen,train,queen,diamonds,12,173.11664939413265
4459,30,./data/train/queen of diamonds/101.jpg,queen of diamonds,queen,train,queen,diamonds,12,181.1080397002551
4460,30,./data/train/queen of diamonds/102.jpg,queen of diamonds,queen,train,queen,diamonds,12,113.83203125
4461,30,./data/train/queen of diamonds/103.jpg,queen of diamonds,queen,train,queen,diamonds,12,205.57328204719389
4462,30,./data/train/queen of diamonds/104.jpg,queen of diamonds,queen,train,queen,diamonds,12,178.04141422193877
4463,30,./data/train/queen of diamonds/105.jpg,queen of diamonds,queen,train,queen,diamonds,12,184.86696827168367
4464,30,./data/train/queen of diamonds/106.jpg,queen of diamonds,queen,train,queen,diamonds,12,174.48577008928572
4465,30,./data/train/queen of diamonds/107.jpg,queen of diamonds,queen,train,queen,diamonds,12,175.1465441645408
4466,30,./data/train/queen of diamonds/108.jpg,queen of diamonds,queen,train,queen,diamonds,12,132.0133131377551
4467,30,./data/train/queen of diamonds/109.jpg,queen of diamonds,queen,train,queen,diamonds,12,167.32615194515307
4468,30,./data/train/queen of diamonds/110.jpg,queen of diamonds,queen,train,queen,diamonds,12,199.00235172193877
4469,30,./data/train/queen of diamonds/111.jpg,queen of diamonds,queen,train,queen,diamonds,12,182.88034119897958
4470,30,./data/train/queen of diamonds/112.jpg,queen of diamonds,queen,train,queen,diamonds,12,167.83872767857142
4471,30,./data/train/queen of diamonds/113.jpg,queen of diamonds,queen,train,queen,diamonds,12,201.68865593112244
4472,30,./data/train/queen of diamonds/114.jpg,queen of diamonds,queen,train,queen,diamonds,12,180.7399354272959
4473,30,./data/train/queen of diamonds/115.jpg,queen of diamonds,queen,train,queen,diamonds,12,172.14090401785714
4474,30,./data/train/queen of diamonds/116.jpg,queen of diamonds,queen,train,queen,diamonds,12,203.53571428571428
4475,30,./data/train/queen of diamonds/117.jpg,queen of diamonds,queen,train,queen,diamonds,12,199.1864636479592
4476,30,./data/train/queen of diamonds/118.jpg,queen of diamonds,queen,train,queen,diamonds,12,165.74711017219389
4477,30,./data/train/queen of diamonds/119.jpg,queen of diamonds,queen,train,queen,diamonds,12,199.0758131377551
4478,30,./data/train/queen of diamonds/120.jpg,queen of diamonds,queen,train,queen,diamonds,12,194.93732063137756
4479,30,./data/train/queen of diamonds/121.jpg,queen of diamonds,queen,train,queen,diamonds,12,151.2657844387755
4480,30,./data/train/queen of diamonds/122.jpg,queen of diamonds,queen,train,queen,diamonds,12,172.30349170918367
4481,30,./data/train/queen of diamonds/123.jpg,queen of diamonds,queen,train,queen,diamonds,12,186.52270009566325
4482,30,./data/train/queen of diamonds/124.jpg,queen of diamonds,queen,train,queen,diamonds,12,226.6467434630102
4483,30,./data/train/queen of diamonds/125.jpg,queen of diamonds,queen,train,queen,diamonds,12,89.12374441964286
4484,30,./data/train/queen of diamonds/126.jpg,queen of diamonds,queen,train,queen,diamonds,12,181.15005181760205
4485,30,./data/train/queen of diamonds/127.jpg,queen of diamonds,queen,train,queen,diamonds,12,227.20475924744898
4486,30,./data/train/queen of diamonds/128.jpg,queen of diamonds,queen,train,queen,diamonds,12,210.02351721938774
4487,30,./data/train/queen of diamonds/129.jpg,queen of diamonds,queen,train,queen,diamonds,12,204.83785076530611
4488,30,./data/train/queen of diamonds/130.jpg,queen of diamonds,queen,train,queen,diamonds,12,199.5564413265306
4489,30,./data/train/queen of diamonds/131.jpg,queen of diamonds,queen,train,queen,diamonds,12,185.6715760522959
4490,30,./data/train/queen of diamonds/132.jpg,queen of diamonds,queen,train,queen,diamonds,12,174.09068080357142
4491,30,./data/train/queen of diamonds/133.jpg,queen of diamonds,queen,train,queen,diamonds,12,147.6485969387755
4492,30,./data/train/queen of diamonds/134.jpg,queen of diamonds,queen,train,queen,diamonds,12,174.5020527742347
4493,30,./data/train/queen of diamonds/135.jpg,queen of diamonds,queen,train,queen,diamonds,12,163.1265943877551
4494,30,./data/train/queen of diamonds/136.jpg,queen of diamonds,queen,train,queen,diamonds,12,211.5447624362245
4495,30,./data/train/queen of diamonds/137.jpg,queen of diamonds,queen,train,queen,diamonds,12,150.84757653061226
4496,30,./data/train/queen of diamonds/138.jpg,queen of diamonds,queen,train,queen,diamonds,12,204.64235889668367
4497,30,./data/train/queen of diamonds/139.jpg,queen of diamonds,queen,train,queen,diamonds,12,207.6952527104592
4498,30,./data/train/queen of diamonds/140.jpg,queen of diamonds,queen,train,queen,diamonds,12,179.5442044005102
4499,30,./data/train/queen of diamonds/141.jpg,queen of diamonds,queen,train,queen,diamonds,12,195.0402981505102
4500,30,./data/train/queen of diamonds/142.jpg,queen of diamonds,queen,train,queen,diamonds,12,193.73971619897958
4501,30,./data/train/queen of diamonds/143.jpg,queen of diamonds,queen,train,queen,diamonds,12,203.64118303571428
4502,30,./data/train/queen of diamonds/144.jpg,queen of diamonds,queen,train,queen,diamonds,12,179.05389030612244
4503,30,./data/train/queen of diamonds/145.jpg,queen of diamonds,queen,train,queen,diamonds,12,191.2764668367347
4504,30,./data/train/queen of diamonds/146.jpg,queen of diamonds,queen,train,queen,diamonds,12,184.29920679209184
4505,30,./data/train/queen of diamonds/147.jpg,queen of diamonds,queen,train,queen,diamonds,12,203.7777024872449
4506,30,./data/train/queen of diamonds/148.jpg,queen of diamonds,queen,train,queen,diamonds,12,231.3671277104592
4507,30,./data/train/queen of diamonds/149.jpg,queen of diamonds,queen,train,queen,diamonds,12,206.91651387117346
4508,30,./data/train/queen of diamonds/150.jpg,queen of diamonds,queen,train,queen,diamonds,12,151.8463807397959
4509,30,./data/train/queen of diamonds/151.jpg,queen of diamonds,queen,train,queen,diamonds,12,159.3356385522959
4510,30,./data/train/queen of diamonds/152.jpg,queen of diamonds,queen,train,queen,diamonds,12,215.9475247130102
4511,30,./data/train/queen of diamonds/153.jpg,queen of diamonds,queen,train,queen,diamonds,12,167.95555644132654
4512,30,./data/train/queen of diamonds/154.jpg,queen of diamonds,queen,train,queen,diamonds,12,187.98254145408163
4513,30,./data/train/queen of diamonds/155.jpg,queen of diamonds,queen,train,queen,diamonds,12,184.35395408163265
4514,30,./data/train/queen of diamonds/156.jpg,queen of diamonds,queen,train,queen,diamonds,12,202.90848214285714
4515,30,./data/train/queen of diamonds/157.jpg,queen of diamonds,queen,train,queen,diamonds,12,205.4723971619898
4516,30,./data/train/queen of diamonds/158.jpg,queen of diamonds,queen,train,queen,diamonds,12,179.58810985331633
4517,30,./data/train/queen of diamonds/159.jpg,queen of diamonds,queen,train,queen,diamonds,12,227.51869419642858
4518,30,./data/train/queen of diamonds/160.jpg,queen of diamonds,queen,train,queen,diamonds,12,78.2796556122449
4519,30,./data/train/queen of diamonds/161.jpg,queen of diamonds,queen,train,queen,diamonds,12,218.73196348852042
4520,30,./data/train/queen of diamonds/162.jpg,queen of diamonds,queen,train,queen,diamonds,12,173.41954320790816
4521,30,./data/train/queen of diamonds/163.jpg,queen of diamonds,queen,train,queen,diamonds,12,181.19595025510205
4522,31,./data/train/queen of hearts/001.jpg,queen of hearts,queen,train,queen,hearts,12,187.75344786352042
4523,31,./data/train/queen of hearts/002.jpg,queen of hearts,queen,train,queen,hearts,12,170.11134805484693
4524,31,./data/train/queen of hearts/003.jpg,queen of hearts,queen,train,queen,hearts,12,22.312938456632654
4525,31,./data/train/queen of hearts/004.jpg,queen of hearts,queen,train,queen,hearts,12,175.8884127869898
4526,31,./data/train/queen of hearts/005.jpg,queen of hearts,queen,train,queen,hearts,12,206.12282764668367
4527,31,./data/train/queen of hearts/006.jpg,queen of hearts,queen,train,queen,hearts,12,185.9723573022959
4528,31,./data/train/queen of hearts/007.jpg,queen of hearts,queen,train,queen,hearts,12,215.05066167091837
4529,31,./data/train/queen of hearts/008.jpg,queen of hearts,queen,train,queen,hearts,12,176.50922751913265
4530,31,./data/train/queen of hearts/009.jpg,queen of hearts,queen,train,queen,hearts,12,190.6233458227041
4531,31,./data/train/queen of hearts/010.jpg,queen of hearts,queen,train,queen,hearts,12,129.15421715561226
4532,31,./data/train/queen of hearts/011.jpg,queen of hearts,queen,train,queen,hearts,12,190.4502551020408
4533,31,./data/train/queen of hearts/012.jpg,queen of hearts,queen,train,queen,hearts,12,181.35640545280611
4534,31,./data/train/queen of hearts/013.jpg,queen of hearts,queen,train,queen,hearts,12,183.46841119260205
4535,31,./data/train/queen of hearts/014.jpg,queen of hearts,queen,train,queen,hearts,12,192.20988121811226
4536,31,./data/train/queen of hearts/015.jpg,queen of hearts,queen,train,queen,hearts,12,177.27345742984693
4537,31,./data/train/queen of hearts/016.jpg,queen of hearts,queen,train,queen,hearts,12,214.10463169642858
4538,31,./data/train/queen of hearts/017.jpg,queen of hearts,queen,train,queen,hearts,12,174.42038026147958
4539,31,./data/train/queen of hearts/018.jpg,queen of hearts,queen,train,queen,hearts,12,167.61140784438774
4540,31,./data/train/queen of hearts/019.jpg,queen of hearts,queen,train,queen,hearts,12,167.77612802933675
4541,31,./data/train/queen of hearts/020.jpg,queen of hearts,queen,train,queen,hearts,12,159.13217474489795
4542,31,./data/train/queen of hearts/021.jpg,queen of hearts,queen,train,queen,hearts,12,191.26060267857142
4543,31,./data/train/queen of hearts/022.jpg,queen of hearts,queen,train,queen,hearts,12,177.78561463647958
4544,31,./data/train/queen of hearts/023.jpg,queen of hearts,queen,train,queen,hearts,12,193.8750996492347
4545,31,./data/train/queen of hearts/024.jpg,queen of hearts,queen,train,queen,hearts,12,176.10188137755102
4546,31,./data/train/queen of hearts/025.jpg,queen of hearts,queen,train,queen,hearts,12,186.75964604591837
4547,31,./data/train/queen of hearts/026.jpg,queen of hearts,queen,train,queen,hearts,12,190.58492107780611
4548,31,./data/train/queen of hearts/027.jpg,queen of hearts,queen,train,queen,hearts,12,190.52953603316325
4549,31,./data/train/queen of hearts/028.jpg,queen of hearts,queen,train,queen,hearts,12,173.3913026147959
4550,31,./data/train/queen of hearts/029.jpg,queen of hearts,queen,train,queen,hearts,12,219.6213926977041
4551,31,./data/train/queen of hearts/030.jpg,queen of hearts,queen,train,queen,hearts,12,226.75153459821428
4552,31,./data/train/queen of hearts/031.jpg,queen of hearts,queen,train,queen,hearts,12,171.69298070790816
4553,31,./data/train/queen of hearts/032.jpg,queen of hearts,queen,train,queen,hearts,12,187.22219786352042
4554,31,./data/train/queen of hearts/033.jpg,queen of hearts,queen,train,queen,hearts,12,175.82300302933675
4555,31,./data/train/queen of hearts/034.jpg,queen of hearts,queen,train,queen,hearts,12,168.85024713010205
4556,31,./data/train/queen of hearts/035.jpg,queen of hearts,queen,train,queen,hearts,12,94.68337452168367
4557,31,./data/train/queen of hearts/036.jpg,queen of hearts,queen,train,queen,hearts,12,189.9990832270408
4558,31,./data/train/queen of hearts/037.jpg,queen of hearts,queen,train,queen,hearts,12,147.8377311862245
4559,31,./data/train/queen of hearts/038.jpg,queen of hearts,queen,train,queen,hearts,12,202.80100047831633
4560,31,./data/train/queen of hearts/039.jpg,queen of hearts,queen,train,queen,hearts,12,131.92960778061226
4561,31,./data/train/queen of hearts/040.jpg,queen of hearts,queen,train,queen,hearts,12,200.23483338647958
4562,31,./data/train/queen of hearts/041.jpg,queen of hearts,queen,train,queen,hearts,12,166.55594308035714
4563,31,./data/train/queen of hearts/042.jpg,queen of hearts,queen,train,queen,hearts,12,225.28467793367346
4564,31,./data/train/queen of hearts/043.jpg,queen of hearts,queen,train,queen,hearts,12,235.67745535714286
4565,31,./data/train/queen of hearts/044.jpg,queen of hearts,queen,train,queen,hearts,12,206.16440130739795
4566,31,./data/train/queen of hearts/045.jpg,queen of hearts,queen,train,queen,hearts,12,155.36286272321428
4567,31,./data/train/queen of hearts/046.jpg,queen of hearts,queen,train,queen,hearts,12,179.68773915816325
4568,31,./data/train/queen of hearts/047.jpg,queen of hearts,queen,train,queen,hearts,12,180.5817323022959
4569,31,./data/train/queen of hearts/048.jpg,queen of hearts,queen,train,queen,hearts,12,61.329380580357146
4570,31,./data/train/queen of hearts/049.jpg,queen of hearts,queen,train,queen,hearts,12,174.0750956632653
4571,31,./data/train/queen of hearts/050.jpg,queen of hearts,queen,train,queen,hearts,12,203.37244897959184
4572,31,./data/train/queen of hearts/051.jpg,queen of hearts,queen,train,queen,hearts,12,199.63149713010205
4573,31,./data/train/queen of hearts/052.jpg,queen of hearts,queen,train,queen,hearts,12,205.8567442602041
4574,31,./data/train/queen of hearts/053.jpg,queen of hearts,queen,train,queen,hearts,12,169.88042091836735
4575,31,./data/train/queen of hearts/054.jpg,queen of hearts,queen,train,queen,hearts,12,186.5680604272959
4576,31,./data/train/queen of hearts/055.jpg,queen of hearts,queen,train,queen,hearts,12,170.15140704719389
4577,31,./data/train/queen of hearts/056.jpg,queen of hearts,queen,train,queen,hearts,12,130.59333147321428
4578,31,./data/train/queen of hearts/057.jpg,queen of hearts,queen,train,queen,hearts,12,180.8818359375
4579,31,./data/train/queen of hearts/058.jpg,queen of hearts,queen,train,queen,hearts,12,169.10461176658163
4580,31,./data/train/queen of hearts/059.jpg,queen of hearts,queen,train,queen,hearts,12,183.6746452487245
4581,31,./data/train/queen of hearts/060.jpg,queen of hearts,queen,train,queen,hearts,12,132.89245854591837
4582,31,./data/train/queen of hearts/061.jpg,queen of hearts,queen,train,queen,hearts,12,206.01327327806123
4583,31,./data/train/queen of hearts/062.jpg,queen of hearts,queen,train,queen,hearts,12,194.87318638392858
4584,31,./data/train/queen of hearts/063.jpg,queen of hearts,queen,train,queen,hearts,12,183.2178730867347
4585,31,./data/train/queen of hearts/064.jpg,queen of hearts,queen,train,queen,hearts,12,140.44318000637756
4586,31,./data/train/queen of hearts/065.jpg,queen of hearts,queen,train,queen,hearts,12,170.47819674744898
4587,31,./data/train/queen of hearts/066.jpg,queen of hearts,queen,train,queen,hearts,12,192.2532286352041
4588,31,./data/train/queen of hearts/067.jpg,queen of hearts,queen,train,queen,hearts,12,226.8468789859694
4589,31,./data/train/queen of hearts/068.jpg,queen of hearts,queen,train,queen,hearts,12,214.24641262755102
4590,31,./data/train/queen of hearts/069.jpg,queen of hearts,queen,train,queen,hearts,12,180.62557796556123
4591,31,./data/train/queen of hearts/070.jpg,queen of hearts,queen,train,queen,hearts,12,174.51211734693877
4592,31,./data/train/queen of hearts/071.jpg,queen of hearts,queen,train,queen,hearts,12,206.81301817602042
4593,31,./data/train/queen of hearts/072.jpg,queen of hearts,queen,train,queen,hearts,12,152.44921875
4594,31,./data/train/queen of hearts/073.jpg,queen of hearts,queen,train,queen,hearts,12,91.1803053252551
4595,31,./data/train/queen of hearts/074.jpg,queen of hearts,queen,train,queen,hearts,12,202.34382971938774
4596,31,./data/train/queen of hearts/075.jpg,queen of hearts,queen,train,queen,hearts,12,69.77933673469387
4597,31,./data/train/queen of hearts/076.jpg,queen of hearts,queen,train,queen,hearts,12,174.2506178252551
4598,31,./data/train/queen of hearts/077.jpg,queen of hearts,queen,train,queen,hearts,12,194.20653300382654
4599,31,./data/train/queen of hearts/078.jpg,queen of hearts,queen,train,queen,hearts,12,123.22638313137755
4600,31,./data/train/queen of hearts/079.jpg,queen of hearts,queen,train,queen,hearts,12,155.97546635841837
4601,31,./data/train/queen of hearts/080.jpg,queen of hearts,queen,train,queen,hearts,12,123.14415258290816
4602,31,./data/train/queen of hearts/081.jpg,queen of hearts,queen,train,queen,hearts,12,158.75394610969389
4603,31,./data/train/queen of hearts/082.jpg,queen of hearts,queen,train,queen,hearts,12,98.87396364795919
4604,31,./data/train/queen of hearts/083.jpg,queen of hearts,queen,train,queen,hearts,12,183.28230628188774
4605,31,./data/train/queen of hearts/084.jpg,queen of hearts,queen,train,queen,hearts,12,185.60000797193877
4606,31,./data/train/queen of hearts/085.jpg,queen of hearts,queen,train,queen,hearts,12,137.02790178571428
4607,31,./data/train/queen of hearts/086.jpg,queen of hearts,queen,train,queen,hearts,12,205.45525749362244
4608,31,./data/train/queen of hearts/087.jpg,queen of hearts,queen,train,queen,hearts,12,179.06349649234693
4609,31,./data/train/queen of hearts/088.jpg,queen of hearts,queen,train,queen,hearts,12,176.93191964285714
4610,31,./data/train/queen of hearts/089.jpg,queen of hearts,queen,train,queen,hearts,12,180.73774314413265
4611,31,./data/train/queen of hearts/090.jpg,queen of hearts,queen,train,queen,hearts,12,198.20151068239795
4612,31,./data/train/queen of hearts/091.jpg,queen of hearts,queen,train,queen,hearts,12,121.8749003507653
4613,31,./data/train/queen of hearts/092.jpg,queen of hearts,queen,train,queen,hearts,12,163.3301777742347
4614,31,./data/train/queen of hearts/093.jpg,queen of hearts,queen,train,queen,hearts,12,190.85542889030611
4615,31,./data/train/queen of hearts/094.jpg,queen of hearts,queen,train,queen,hearts,12,190.53128985969389
4616,31,./data/train/queen of hearts/095.jpg,queen of hearts,queen,train,queen,hearts,12,200.3205117984694
4617,31,./data/train/queen of hearts/096.jpg,queen of hearts,queen,train,queen,hearts,12,162.64644451530611
4618,31,./data/train/queen of hearts/097.jpg,queen of hearts,queen,train,queen,hearts,12,208.15642936862244
4619,31,./data/train/queen of hearts/098.jpg,queen of hearts,queen,train,queen,hearts,12,156.6292051977041
4620,31,./data/train/queen of hearts/099.jpg,queen of hearts,queen,train,queen,hearts,12,150.00404575892858
4621,31,./data/train/queen of hearts/100.jpg,queen of hearts,queen,train,queen,hearts,12,161.92602040816325
4622,31,./data/train/queen of hearts/101.jpg,queen of hearts,queen,train,queen,hearts,12,176.7184510522959
4623,31,./data/train/queen of hearts/102.jpg,queen of hearts,queen,train,queen,hearts,12,176.2806321747449
4624,31,./data/train/queen of hearts/103.jpg,queen of hearts,queen,train,queen,hearts,12,188.69031010841837
4625,31,./data/train/queen of hearts/104.jpg,queen of hearts,queen,train,queen,hearts,12,182.92247289540816
4626,31,./data/train/queen of hearts/105.jpg,queen of hearts,queen,train,queen,hearts,12,192.0074537627551
4627,31,./data/train/queen of hearts/106.jpg,queen of hearts,queen,train,queen,hearts,12,157.0061184630102
4628,31,./data/train/queen of hearts/107.jpg,queen of hearts,queen,train,queen,hearts,12,139.63542330994898
4629,31,./data/train/queen of hearts/108.jpg,queen of hearts,queen,train,queen,hearts,12,214.26743861607142
4630,31,./data/train/queen of hearts/109.jpg,queen of hearts,queen,train,queen,hearts,12,212.75721460459184
4631,31,./data/train/queen of hearts/110.jpg,queen of hearts,queen,train,queen,hearts,12,203.22136080994898
4632,31,./data/train/queen of hearts/111.jpg,queen of hearts,queen,train,queen,hearts,12,174.16892538265307
4633,31,./data/train/queen of hearts/112.jpg,queen of hearts,queen,train,queen,hearts,12,180.0997090242347
4634,31,./data/train/queen of hearts/113.jpg,queen of hearts,queen,train,queen,hearts,12,172.00390625
4635,31,./data/train/queen of hearts/114.jpg,queen of hearts,queen,train,queen,hearts,12,180.9005500637755
4636,31,./data/train/queen of hearts/115.jpg,queen of hearts,queen,train,queen,hearts,12,191.12053571428572
4637,31,./data/train/queen of hearts/116.jpg,queen of hearts,queen,train,queen,hearts,12,210.58806999362244
4638,31,./data/train/queen of hearts/117.jpg,queen of hearts,queen,train,queen,hearts,12,197.54773198341837
4639,31,./data/train/queen of hearts/118.jpg,queen of hearts,queen,train,queen,hearts,12,162.400390625
4640,31,./data/train/queen of hearts/119.jpg,queen of hearts,queen,train,queen,hearts,12,179.83045679209184
4641,31,./data/train/queen of hearts/120.jpg,queen of hearts,queen,train,queen,hearts,12,172.48042889030611
4642,31,./data/train/queen of hearts/121.jpg,queen of hearts,queen,train,queen,hearts,12,154.75065768494898
4643,31,./data/train/queen of hearts/122.jpg,queen of hearts,queen,train,queen,hearts,12,85.05207669005102
4644,31,./data/train/queen of hearts/123.jpg,queen of hearts,queen,train,queen,hearts,12,209.5126355229592
4645,31,./data/train/queen of hearts/124.jpg,queen of hearts,queen,train,queen,hearts,12,176.02166374362244
4646,31,./data/train/queen of hearts/125.jpg,queen of hearts,queen,train,queen,hearts,12,140.39485012755102
4647,31,./data/train/queen of hearts/126.jpg,queen of hearts,queen,train,queen,hearts,12,193.62892617984693
4648,31,./data/train/queen of hearts/127.jpg,queen of hearts,queen,train,queen,hearts,12,197.3698580994898
4649,31,./data/train/queen of hearts/128.jpg,queen of hearts,queen,train,queen,hearts,12,187.62053571428572
4650,31,./data/train/queen of hearts/129.jpg,queen of hearts,queen,train,queen,hearts,12,188.86830357142858
4651,31,./data/train/queen of hearts/130.jpg,queen of hearts,queen,train,queen,hearts,12,215.10154257015307
4652,31,./data/train/queen of hearts/131.jpg,queen of hearts,queen,train,queen,hearts,12,201.83663504464286
4653,31,./data/train/queen of hearts/132.jpg,queen of hearts,queen,train,queen,hearts,12,196.60949457908163
